AREA,PERIMETER,KENYAVIL_,KENYAVIL_I,NAME,COUNTRY,THEME,ADMINCODE,LONGDD,LATDD
0.0,0.0,26284,-2262189,SASURI,KE,STM,9.0,34.47,0.78
0.0,0.0,26285,-2262190,SASURIFALLS,KE,FLLS,9.0,34.48,0.08
0.0,0.0,26286,-2262191,SATAMESA,KE,AREA,3.0,38.57,3.02
0.0,0.0,26287,-2262192,SATIET,KE,SCH,8.0,35.37,-0.63
0.0,0.0,26288,-2262193,SATORAWANO,KE,WTRH,6.0,40.03,1.73
0.0,0.0,26289,-2262193,SATORAWANO,KE,WTRH,6.0,40.03,1.73
0.0,0.0,26290,-2262194,SAULA,KE,AREA,8.0,35.4,1.7
0.0,0.0,26291,-2262195,SAUONISWAMP,KE,SWMP,8.0,35.65,0.47
0.0,0.0,26292,-2262196,SAVANESUBLOCATION,KE,ADMD,9.0,34.77,0.02
0.0,0.0,26293,-2262197,SAVANIESTATE,KE,EST,8.0,35.1,0.05
0.0,0.0,26294,-2262197,SAVANIESTATE,KE,EST,8.0,35.1,0.05
0.0,0.0,26295,-2262198,SAWAGONGO,KE,SCH,7.0,34.45,0.08
0.0,0.0,26296,-2262199,SAWAN,KE,STM,3.0,37.18,0.02
0.0,0.0,26297,-2262200,SAWASAWA,KE,PPL,2.0,39.48,-4.47
0.0,0.0,26298,-2262201,SAWASAWASUBLOCATION,KE,ADMD,2.0,39.48,-4.47
0.0,0.0,26299,-2262202,SAYE,KE,SCH,7.0,34.72,-0.45
0.0,0.0,26300,-2262204,SCLATERSROAD,KE,RD,8.0,35.58,0.03
0.0,0.0,26301,-2262205,SCLATERSROAD,KE,RD,8.0,35.3,0.22
0.0,0.0,26302,-2262206,SCLATERSROAD,KE,RD,0.0,36.57,-1.08
0.0,0.0,26303,-2262207,SCOTT,KE,HLL,8.0,35.78,-0.02
0.0,0.0,26304,-2262208,SEASIN,KE,SCH,8.0,35.35,-0.62
0.0,0.0,26305,-2262209,SEBIT,KE,PPL,8.0,35.03,1.4
0.0,0.0,26306,-2262210,SEBIT,KE,STM,8.0,35.03,1.4
0.0,0.0,26307,-2262211,SECHO,KE,PPL,2.0,38.03,-3.05
0.0,0.0,26308,-2262212,SEGA,KE,PPL,7.0,34.22,0.25
0.0,0.0,26309,-2262213,SEGANANI,KE,HLL,8.0,35.35,-1.52
0.0,0.0,26310,-2262214,SEGANANI,KE,STM,8.0,35.03,-1.47
0.0,0.0,26311,-2262215,SEGARA,KE,RNCH,8.0,36.85,0.2
0.0,0.0,26312,-2262215,SEGARA,KE,RNCH,8.0,36.85,0.2
0.0,0.0,26313,-2262216,SEGARA,KE,STM,0.0,36.88,0.22
0.0,0.0,26314,-2262217,SEGASUBLOCATION,KE,ADMD,7.0,34.2,0.25
0.0,0.0,26315,-2262218,SEGASUBLOCATION,KE,ADMD,2.0,39.12,-4.55
0.0,0.0,26316,-2262218,SEGASUBLOCATION,KE,ADMD,2.0,39.12,-4.55
0.0,0.0,26317,-2262219,SEGEL,KE,AREA,3.0,37.93,2.53
0.0,0.0,26318,-2262220,SEGEL LAGA,KE,STMI,3.0,37.95,2.63
0.0,0.0,26319,-2262221,SEGEMIK,KE,AREA,8.0,35.23,-0.85
0.0,0.0,26320,-2262222,SEGEMIK,KE,SCH,8.0,35.27,-0.85
0.0,0.0,26321,-2262223,SEGERA,KE,AREA,8.0,36.78,1.6
0.0,0.0,26322,-2262224,SEGERA,KE,PND,8.0,36.78,1.58
0.0,0.0,26323,-2262225,SEGERA,KE,RNCH,8.0,36.78,0.37
0.0,0.0,26324,-2262226,SEGERA,KE,STM,8.0,36.87,1.47
0.0,0.0,26325,-2262227,SEGERAIONGOBIT,KE,PO,8.0,36.6,-0.07
0.0,0.0,26326,-2262227,SEGERAIONGOBIT,KE,PO,8.0,36.6,-0.07
0.0,0.0,26327,-2262228,SEGERE,KE,SCH,7.0,34.03,0.12
0.0,0.0,26328,-2262229,SEGOSUBLOCATION,KE,ADMD,8.0,35.63,0.43
0.0,0.0,26329,-2262230,SEGUNDOI,KE,PLN,8.0,36.02,0.13
0.0,0.0,26330,-2262231,MUDDOSEGUNTI,KE,WLLS,3.0,36.75,3.22
0.0,0.0,26331,-2262231,MUDDOSEGUNTI,KE,WLLS,3.0,36.75,3.22
0.0,0.0,26332,-2262231,MUDDOSEGUNTI,KE,WLLS,3.0,36.75,3.22
0.0,0.0,26333,-2262231,MUDDOSEGUNTI,KE,WLLS,3.0,36.75,3.22
0.0,0.0,26334,-2262232,SEHAN,KE,STM,8.0,35.08,-0.03
0.0,0.0,26335,-2262233,SEIRIA,KE,STM,9.0,34.32,0.62
0.0,0.0,26336,-2262233,SEIRIA,KE,STM,9.0,34.32,0.62
0.0,0.0,26337,-2262233,SEIRIA,KE,STM,9.0,34.32,0.62
0.0,0.0,26338,-2262234,SEKA,KE,HLL,7.0,34.2,-0.73
0.0,0.0,26339,-2262235,SEKA,KE,SCH,7.0,34.07,-0.35
0.0,0.0,26340,-2262236,SEKA,KE,SCH,7.0,34.68,-0.35
0.0,0.0,26341,-2262237,SEKAUANI,KE,PK,8.0,35.03,-0.38
0.0,0.0,26342,-2262238,SEKENWOFOREST,KE,FRST,8.0,35.82,0.03
0.0,0.0,26343,-2262239,SEKERRFOREST,KE,FRST,8.0,35.38,1.68
0.0,0.0,26344,-2262240,SEKETET,KE,AREA,8.0,36.6,1.23
0.0,0.0,26345,-2262241,SEKIISLAND,KE,ISL,7.0,34.13,-0.25
0.0,0.0,26346,-2262242,SEKUTIET,KE,SCH,8.0,35.27,-0.68
0.0,0.0,26347,-2262243,SELAMBAHA,KE,AREA,2.0,37.68,-3.43
0.0,0.0,26348,-2262244,SELBOURNEESTATES,KE,EST,9.0,35.02,0.07
0.0,0.0,26349,-2262245,SELBYFALLS,KE,FLLS,8.0,35.18,0.55
0.0,0.0,26350,-2262246,SELEGUBLOPASS,KE,PASS,3.0,37.05,4.27
0.0,0.0,26351,-2262246,SELEGUBLOPASS,KE,PASS,3.0,37.05,4.27
0.0,0.0,26352,-2262247,SELELIO,KE,AREA,3.0,39.08,2.93
0.0,0.0,26353,-2262248,SALENGAI,KE,PPL,8.0,37.02,-2.18
0.0,0.0,26354,-2262248,SALENGAI,KE,PPL,8.0,37.02,-2.18
0.0,0.0,26355,-2262249,SELEYAN,KE,STMI,8.0,36.85,2.02
0.0,0.0,26356,-2262250,SELINI,KE,AREA,2.0,40.75,-2.08
0.0,0.0,26357,-2262251,SEMAI,KE,HLL,8.0,35.18,1.15
0.0,0.0,26358,-2262252,SEMBI,KE,HLL,2.0,38.42,-3.52
0.0,0.0,26359,-2262253,SEMBLE,KE,PND,8.0,35.95,0.3
0.0,0.0,26360,-2262254,AWACH,KE,MKT,7.0,34.47,-0.1
0.0,0.0,26361,-2262254,AWACH,KE,MKT,7.0,34.47,-0.1
0.0,0.0,26362,-2262255,AWACH,KE,STM,7.0,34.47,-0.18
0.0,0.0,26363,-2262255,AWACH,KE,STM,7.0,34.47,-0.18
0.0,0.0,26364,-2262255,AWACH,KE,STM,7.0,34.47,-0.18
0.0,0.0,26365,-2262256,SEMELOCATION,KE,ADMD,9.0,34.52,-0.08
0.0,0.0,26366,-2262257,SEMI,KE,AREA,2.0,38.58,-3.88
0.0,0.0,26367,-2262258,SEMPEWETI,KE,AREA,8.0,36.85,-2.45
0.0,0.0,26368,-2262259,SENA,KE,CTRF,7.0,34.05,-0.48
0.0,0.0,26369,-2262260,SENA,KE,PPL,7.0,34.07,-0.47
0.0,0.0,26370,-2262261,SENDE,KE,MKT,3.0,37.65,-1.88
0.0,0.0,26371,-2262261,SENDE,KE,MKT,3.0,37.65,-1.88
0.0,0.0,26375,-2262263,SENDEO,KE,PK,3.0,37.32,-0.12
0.0,0.0,26376,-2262263,SENDEO,KE,PK,3.0,37.32,-0.12
0.0,0.0,26377,-2262264,SENENDE,KE,SCH,9.0,34.82,0.08
0.0,0.0,26378,-2262265,SENENDESUBLOCATION,KE,ADMD,9.0,34.8,0.08
0.0,0.0,26379,-2262266,SENETWET,KE,STM,8.0,35.02,-0.27
0.0,0.0,26380,-2262267,SENGANI,KE,AREA,3.0,37.3,-1.23
0.0,0.0,26381,-2262268,SENGANI,KE,SCH,3.0,37.32,-1.25
0.0,0.0,26382,-2262269,SENGANISUBLOCATION,KE,ADMD,3.0,37.3,-1.25
0.0,0.0,26383,-2262270,SENGERA,KE,HLL,7.0,34.97,-0.53
0.0,0.0,26384,-2262271,SENGERA,KE,SCH,7.0,34.08,-0.62
0.0,0.0,26385,-2262272,SENGERA,KE,SCH,7.0,34.72,-0.92
0.0,0.0,26386,-2262273,SENGERARUA,KE,AREA,3.0,37.87,1.72
0.0,0.0,26387,-2262274,SENGRE,KE,HLL,7.0,34.82,-0.05
0.0,0.0,26388,-2262275,SENSI,KE,SCH,7.0,34.82,-0.6
0.0,0.0,26389,-2262276,SENTINELISLAND,KE,ISL,7.0,34.27,-0.4
0.0,0.0,26390,-2262277,SENTRYHILL,KE,HLL,1.0,36.55,-0.27
0.0,0.0,26391,-2262278,SEPTON,KE,EST,8.0,35.2,0.12
0.0,0.0,26392,-2262279,SERA,KE,STM,8.0,37.87,1.02
0.0,0.0,26393,-2262280,SERA,KE,WTRH,8.0,37.88,1.02
0.0,0.0,26394,-2262281,SERA LAGA,KE,STMI,3.0,39.07,3.52
0.0,0.0,26395,-2262282,SERAKANGETUNPEDUSO,KE,AREA,8.0,35.27,1.87
0.0,0.0,26396,-2262283,SERALATUBI,KE,STMI,3.0,37.88,1.58
0.0,0.0,26397,-2262284,SERAMITI MARTI,KE,PLAT,8.0,37.02,0.92
0.0,0.0,26398,-2262285,SERANI RAS,KE,PT,2.0,39.68,-4.07
0.0,0.0,26399,-2262286,SERARA,KE,STM,8.0,37.4,0.98
0.0,0.0,26400,-2262287,SERAWONGO,KE,HLL,7.0,34.13,-0.15
0.0,0.0,26401,-2262288,SEREKWA,KE,AREA,8.0,35.57,1.02
0.0,0.0,26402,-2262289,SERELEARKA,KE,STMI,3.0,36.98,2.2
0.0,0.0,26403,-2262290,SEREM,KE,MFG,8.0,34.88,0.08
0.0,0.0,26404,-2262291,SEREM,KE,MKT,9.0,34.85,0.08
0.0,0.0,26405,-2262292,SEREM,KE,SCH,8.0,34.87,0.07
0.0,0.0,26406,-2262293,SEREMAIESTATE,KE,EST,1.0,37.87,-0.42
0.0,0.0,26407,-2262294,SEREMDAFORD,KE,FORD,8.0,35.98,0.3
0.0,0.0,26408,-2262295,SEREMSUBLOCATION,KE,ADMD,8.0,34.85,0.07
0.0,0.0,26409,-2262296,SERENATARAKI,KE,STMI,0.0,36.92,2.08
0.0,0.0,26410,-2262298,SERENGUGTFARM,KE,FRM,1.0,36.28,-0.07
0.0,0.0,26411,-2262299,SEREOLMANTORRE,KE,STM,8.0,37.78,1.4
0.0,0.0,26412,-2262300,SEREOLUPI,KE,STMI,8.0,37.73,1.18
0.0,0.0,26413,-2262300,SEREOLUPI,KE,STMI,8.0,37.73,1.18
0.0,0.0,26414,-2262301,SERETI,KE,HLL,8.0,36.85,1.03
0.0,0.0,26415,-2262302,SERETUNIN,KE,PPL,8.0,35.78,0.55
0.0,0.0,26416,-2262303,SERETYOT,KE,STM,8.0,35.42,-0.45
0.0,0.0,26417,-2262304,SERGOI,KE,AREA,8.0,35.35,1.63
0.0,0.0,26418,-2262304,SERGOI,KE,AREA,8.0,35.35,1.63
0.0,0.0,26419,-2262305,SERGOI,KE,HLL,8.0,35.38,0.65
0.0,0.0,26420,-2262305,SERGOI,KE,HLL,8.0,35.38,0.65
0.0,0.0,26421,-2262306,SERGOI,KE,MKT,8.0,35.38,0.65
0.0,0.0,26422,-2262306,SERGOI,KE,MKT,8.0,35.38,0.65
0.0,0.0,26423,-2262307,AMUKIO,KE,PND,8.0,35.43,0.68
0.0,0.0,26424,-2262307,AMUKIO,KE,PND,8.0,35.43,0.68
0.0,0.0,26425,-2262308,SERGOI,KE,SCH,9.0,34.7,0.37
0.0,0.0,26426,-2262309,SERGOI,KE,STM,0.0,35.02,0.58
0.0,0.0,26427,-2262309,SERGOI,KE,STM,0.0,35.02,0.58
0.0,0.0,26428,-2262310,SERGOI,KE,STMI,8.0,35.37,1.55
0.0,0.0,26429,-2262310,SERGOI,KE,STMI,8.0,35.37,1.55
0.0,0.0,26430,-2262311,SERGOI LAKE,KE,LK,8.0,35.42,0.7
0.0,0.0,26431,-2262311,SERGOI LAKE,KE,LK,8.0,35.42,0.7
0.0,0.0,26432,-2262312,SERGOIESCARPMENT,KE,SCRP,8.0,35.3,1.62
0.0,0.0,26433,-2262313,SERGOIESTATE,KE,EST,8.0,35.23,0.68
0.0,0.0,26434,-2262313,SERGOIESTATE,KE,EST,8.0,35.23,0.68
0.0,0.0,26435,-2262314,SERGOTHWA,KE,STM,8.0,35.72,0.78
0.0,0.0,26436,-2262315,SARICHO,KE,PPL,3.0,39.08,1.08
0.0,0.0,26437,-2262315,SARICHO,KE,PPL,3.0,39.08,1.08
0.0,0.0,26438,-2262316,SERICHO MALKA,KE,WTRH,3.0,39.12,1.02
0.0,0.0,26439,-2262316,SERICHO MALKA,KE,WTRH,3.0,39.12,1.02
0.0,0.0,26440,-2262317,SERIKALI,KE,PND,7.0,34.23,-0.82
0.0,0.0,26441,-2262318,SERIRUA,KE,WTRH,3.0,37.85,1.45
0.0,0.0,26442,-2262318,SERIRUA,KE,WTRH,3.0,37.85,1.45
0.0,0.0,26443,-2262318,SERIRUA,KE,WTRH,3.0,37.85,1.45
0.0,0.0,26444,-2262319,SERITANYI,KE,SCH,9.0,34.53,0.58
0.0,0.0,26445,-2262320,SERKONGHUN,KE,PPL,8.0,35.77,0.6
0.0,0.0,26446,-2262320,SERKONGHUN,KE,PPL,8.0,35.77,0.6
0.0,0.0,26447,-2262321,SERO,KE,PND,7.0,34.05,-0.62
0.0,0.0,26448,-2262322,SERO,KE,SCH,7.0,34.48,-0.6
0.0,0.0,26449,-2262323,SEROLEVI,KE,AREA,8.0,36.95,1.03
0.0,0.0,26450,-2262324,SERTETA MARTI,KE,PLAT,8.0,37.82,1.23
0.0,0.0,26451,-2262325,SERTONJI,KE,AREA,8.0,36.05,0.07
0.0,0.0,26452,-2262326,SERUACH,KE,STM,8.0,35.3,1.88
0.0,0.0,26453,-2262327,SESE,KE,STM,7.0,34.27,0.13
0.0,0.0,26454,-2262327,SESE,KE,STM,7.0,34.27,0.13
0.0,0.0,26455,-2262328,SESIA,KE,AREA,8.0,37.15,0.85
0.0,0.0,26456,-2262329,SESIA,KE,PPL,8.0,35.82,0.05
0.0,0.0,26457,-2262330,SESIA,KE,STM,8.0,37.25,0.77
0.0,0.0,26458,-2262331,SESIA,KE,WLL,8.0,37.02,0.08
0.0,0.0,26459,-2262332,SESIANDET,KE,HLL,9.0,34.57,1.07
0.0,0.0,26460,-2262332,SESIANDET,KE,HLL,9.0,34.57,1.07
0.0,0.0,26461,-2262333,SESO,KE,HLL,7.0,34.65,-0.88
0.0,0.0,26463,-2262335,SEURE,KE,HLL,8.0,36.65,-1.82
0.0,0.0,26464,-2262336,LOSEYA OLKEJU,KE,STMI,8.0,36.97,0.88
0.0,0.0,26465,-2262336,LOSEYA OLKEJU,KE,STMI,8.0,36.97,0.88
0.0,0.0,26466,-2262337,SEGA,KE,STMI,8.0,37.02,1.05
0.0,0.0,26467,-2262337,SEGA,KE,STMI,8.0,37.02,1.05
0.0,0.0,26468,-2262338,SEYA,KE,WTRH,8.0,37.07,1.13
0.0,0.0,26469,-2262338,SEYA,KE,WTRH,8.0,37.07,1.13
0.0,0.0,26470,-2262339,SEYABEI,KE,MSSN,8.0,35.95,-1.08
0.0,0.0,26472,-2262341,SHABA,KE,HLL,3.0,37.08,0.47
0.0,0.0,26473,-2262341,SHABA,KE,HLL,3.0,37.08,0.47
0.0,0.0,26474,-2262342,SHABA,KE,HLL,3.0,37.08,0.57
0.0,0.0,26475,-2262343,SHABALTARAGWA,KE,PPL,8.0,35.8,-0.55
0.0,0.0,26476,-2262344,SHABALTARAGWA,KE,STM,8.0,35.07,-0.68
0.0,0.0,26477,-2262345,SHABALTARAGWAFOREST,KE,FRST,8.0,35.8,-0.05
0.0,0.0,26478,-2262346,SCIABEL GEBEL,KE,HLL,0.0,37.82,3.08
0.0,0.0,26479,-2262346,SCIABEL GEBEL,KE,HLL,0.0,37.82,3.08
0.0,0.0,26480,-2262347,SHABWALI,KE,SCH,9.0,34.08,0.23
0.0,0.0,26481,-2262348,ASHAKABABOLAKE,KE,LK,2.0,40.18,-2.42
0.0,0.0,26482,-2262348,ASHAKABABOLAKE,KE,LK,2.0,40.18,-2.42
0.0,0.0,26483,-2262349,SHAKADULO,KE,AREA,2.0,39.08,-3.05
0.0,0.0,26484,-2262350,SHAKADULA,KE,PPL,2.0,39.87,-3.07
0.0,0.0,26485,-2262350,SHAKADULA,KE,PPL,2.0,39.87,-3.07
0.0,0.0,26486,-2262351,SHAKAJILA,KE,AREA,2.0,39.05,-3.1
0.0,0.0,26492,-2262355,SHAIKULUNUNU,KE,AREA,0.0,39.93,-0.98
0.0,0.0,26493,-2262355,SHAIKULUNUNU,KE,AREA,0.0,39.93,-0.98
0.0,0.0,26494,-2262356,SHAKALONI,KE,SWMP,2.0,39.9,-0.98
0.0,0.0,26497,-2262358,DARESSALAAM,KE,PPL,2.0,41.53,-1.65
0.0,0.0,26498,-2262358,DARESSALAAM,KE,PPL,2.0,41.53,-1.65
0.0,0.0,26499,-2262359,SHALU LAKE,KE,LKI,2.0,40.45,-2.13
0.0,0.0,26500,-2262359,SHALU LAKE,KE,LKI,2.0,40.45,-2.13
0.0,0.0,26501,-2262360,SHAMAKHOKHO,KE,SCH,9.0,34.08,0.12
0.0,0.0,26502,-2262361,SHAMAKHOKHOSUBLOCATION,KE,ADMD,9.0,34.82,0.1
0.0,0.0,26503,-2262362,SHAMALOKO,KE,SCH,9.0,34.82,0.1
0.0,0.0,26504,-2262363,SHAMATA,KE,HLL,1.0,36.55,-0.12
0.0,0.0,26506,-2262365,SHAMBERERESUBLOCATION,KE,ADMD,9.0,34.77,0.37
0.0,0.0,26507,-2262366,SHAMBINI,KE,PPL,2.0,39.02,-4.05
0.0,0.0,26508,-2262367,SHAMBINISUBLOCATION,KE,ADMD,2.0,39.02,-4.05
0.0,0.0,26509,-2262368,SHAMBWENI,KE,PPL,2.0,39.62,-3.4
0.0,0.0,26510,-2262369,SHAMBWENI,KE,STM,2.0,39.63,-3.42
0.0,0.0,26511,-2262369,SHAMBWENI,KE,STM,2.0,39.63,-3.42
0.0,0.0,26512,-2262370,SHAMENEI,KE,PPL,8.0,36.28,0.05
0.0,0.0,26513,-2262371,SHAMENEK,KE,FRM,8.0,36.27,0.13
0.0,0.0,26514,-2262372,SHAMENEK,KE,PPL,8.0,36.32,0.1
0.0,0.0,26515,-2262373,SHAMONI,KE,SCH,9.0,34.8,0.38
0.0,0.0,26516,-2262374,SHAMU,KE,AREA,2.0,39.53,-4.3
0.0,0.0,26517,-2262375,SHAMUSINGIRI,KE,SCH,9.0,34.72,0.23
0.0,0.0,26518,-2262376,SHANAMU,KE,AREA,8.0,36.37,-1.65
0.0,0.0,26519,-2262377,SHANAMMU,KE,HLL,8.0,36.37,-1.65
0.0,0.0,26520,-2262377,SHANAMMU,KE,HLL,8.0,36.37,-1.65
0.0,0.0,26521,-2262378,SHAMANEK,KE,STM,8.0,36.3,0.12
0.0,0.0,26522,-2262378,SHAMANEK,KE,STM,8.0,36.3,0.12
0.0,0.0,26523,-2262379,SHANDEREMA,KE,SCH,9.0,34.92,0.37
0.0,0.0,26524,-2262380,SHANGALARA,KE,STM,8.0,35.48,-1.38
0.0,0.0,26527,-2262382,SHANGOI,KE,HLL,8.0,34.77,-0.97
0.0,0.0,26528,-2262382,SHANGOI,KE,HLL,8.0,34.77,-0.97
0.0,0.0,26529,-2262383,SHANGUNGU,KE,ADMD,9.0,34.8,0.2
0.0,0.0,26530,-2262383,SHANGUNGU,KE,ADMD,9.0,34.8,0.2
0.0,0.0,26531,-2262383,SHANGUNGU,KE,ADMD,9.0,34.8,0.2
0.0,0.0,26532,-2262384,SHANOK,KE,STM,8.0,36.95,0.82
0.0,0.0,26533,-2262385,SHANZU,KE,PPL,2.0,39.75,-3.97
0.0,0.0,26534,-2262386,SHAPLO,KE,HLL,8.0,37.53,0.92
0.0,0.0,26535,-2262387,SHARDA,KE,PND,8.0,36.7,1.55
0.0,0.0,26536,-2262388,SHARDIKA,KE,HLL,8.0,37.22,0.52
0.0,0.0,26537,-2262389,SHARIANI,KE,AREA,2.0,39.08,-3.78
0.0,0.0,26538,-2262390,SHARPESROAD,KE,RD,1.0,36.57,-0.02
0.0,0.0,26539,-2262390,SHARPESROAD,KE,RD,1.0,36.57,-0.02
0.0,0.0,26540,-2262391,SHARTUKA,KE,CTRF,8.0,34.95,-0.97
0.0,0.0,26541,-2262392,SHARUNI,KE,HLL,2.0,38.43,-3.65
0.0,0.0,26542,-2262393,SHASHAGONI,KE,HLL,2.0,38.55,-3.07
0.0,0.0,26543,-2262394,SHAURIMOYO,KE,AREA,2.0,40.7,-2.38
0.0,0.0,26544,-2262395,SHAURIMOYA,KE,PPL,2.0,40.03,-3.02
0.0,0.0,26545,-2262395,SHAURIMOYA,KE,PPL,2.0,40.03,-3.02
0.0,0.0,26546,-2262396,SHAURIMOYO,KE,PPL,2.0,39.82,-3.75
0.0,0.0,26547,-2262397,SHAURIMOYO,KE,PPLX,5.0,36.85,-1.28
0.0,0.0,26548,-2262398,SHAUNIMOYO,KE,SWMP,2.0,40.08,-2.18
0.0,0.0,26549,-2262398,SHAUNIMOYO,KE,SWMP,2.0,40.08,-2.18
0.0,0.0,26550,-2262399,SHAWA,KE,STM,8.0,35.08,-0.25
0.0,0.0,26551,-2262399,SHAWA,KE,STM,8.0,35.08,-0.25
0.0,0.0,26552,-2262400,SHAWAFARM,KE,FRM,8.0,35.08,-0.25
0.0,0.0,26553,-2262400,SHAWAFARM,KE,FRM,8.0,35.08,-0.25
0.0,0.0,26558,-2262403,SHELA,KE,PPL,2.0,40.92,-2.3
0.0,0.0,26559,-2262403,SHELA,KE,PPL,2.0,40.92,-2.3
0.0,0.0,26560,-2262404,SHELATE EL,KE,WLLS,6.0,40.07,1.72
0.0,0.0,26561,-2262404,SHELATE EL,KE,WLLS,6.0,40.07,1.72
0.0,0.0,26562,-2262405,SHELEMBA,KE,PPL,2.0,38.47,-3.43
0.0,0.0,26563,-2262406,SHELLYBEACH,KE,BCH,2.0,39.07,-4.1
0.0,0.0,26566,-2262408,SHESHALEBAY,KE,BAY,2.0,40.02,-3.08
0.0,0.0,26567,-2262409,SHESHE,KE,AREA,2.0,40.07,-2.32
0.0,0.0,26568,-2262410,SHIAGUGU,KE,SCH,9.0,34.82,0.22
0.0,0.0,26569,-2262411,SHIAMOLOLI,KE,SCH,9.0,34.85,0.27
0.0,0.0,26570,-2262412,SHIANDA,KE,MKT,9.0,34.57,0.32
0.0,0.0,26571,-2262413,ESHIANDA,KE,SCH,9.0,34.48,0.02
0.0,0.0,26572,-2262413,ESHIANDA,KE,SCH,9.0,34.48,0.02
0.0,0.0,26573,-2262414,SHIANDASUBLOCATION,KE,ADMD,9.0,34.48,0.02
0.0,0.0,26574,-2262415,SHIATSALA,KE,CTRF,9.0,34.47,0.17
0.0,0.0,26575,-2262416,SHIAVAKALI,KE,SCH,9.0,34.77,0.15
0.0,0.0,26576,-2262417,SHIBEISUBLOCATION,KE,ADMD,9.0,34.63,0.27
0.0,0.0,26577,-2262418,SHIBEMBESUBLOCATION,KE,ADMD,9.0,34.45,0.18
0.0,0.0,26578,-2262419,SHIBINGA,KE,CTRF,9.0,34.6,0.12
0.0,0.0,26579,-2262420,SHIBINGASUBLOCATION,KE,ADMD,9.0,34.58,0.13
0.0,0.0,26580,-2262421,SHIBULI,KE,MKT,9.0,34.63,0.28
0.0,0.0,26581,-2262422,SHIBUNANESUBLOCATION,KE,ADMD,9.0,34.68,0.02
0.0,0.0,26582,-2262423,SHIBUYI,KE,SCH,9.0,34.82,0.22
0.0,0.0,26583,-2262424,SHIDELEWA,KE,AREA,9.0,34.25,0.05
0.0,0.0,26584,-2262425,SHIDDO,KE,SCH,9.0,34.77,0.23
0.0,0.0,26585,-2262425,SHIDDO,KE,SCH,9.0,34.77,0.23
0.0,0.0,26586,-2262426,SHIGARO,KE,PPL,2.0,38.37,-3.4
0.0,0.0,26587,-2262427,SHIGOMERE,KE,SCH,9.0,34.62,0.18
0.0,0.0,26588,-2262428,SHIJIKO,KE,SCH,9.0,34.72,0.15
0.0,0.0,26589,-2262428,SHIJIKO,KE,SCH,9.0,34.72,0.15
0.0,0.0,26590,-2262429,SHIKALAMA,KE,SCH,9.0,34.47,0.25
0.0,0.0,26591,-2262430,SHIKALAMASUBLOCATION,KE,ADMD,9.0,34.43,0.23
0.0,0.0,26592,-2262431,SHIGOKHO,KE,SCH,9.0,34.58,0.18
0.0,0.0,26593,-2262431,SHIGOKHO,KE,SCH,9.0,34.58,0.18
0.0,0.0,26594,-2262432,SHIKOMARI,KE,SCH,9.0,34.63,0.32
0.0,0.0,26595,-2262433,SHIKONDI,KE,SCH,9.0,34.77,0.18
0.0,0.0,26596,-2262434,SHIKOTI,KE,CTRF,9.0,34.73,0.32
0.0,0.0,26597,-2262435,SHIKOTISUBLOCATION,KE,ADMD,9.0,34.72,0.3
0.0,0.0,26598,-2262436,SHIHULU,KE,MKT,9.0,34.07,0.2
0.0,0.0,26599,-2262436,SHIHULU,KE,MKT,9.0,34.07,0.2
0.0,0.0,26600,-2262437,SHIHULI,KE,SCH,9.0,34.8,0.22
0.0,0.0,26601,-2262437,SHIHULI,KE,SCH,9.0,34.8,0.22
0.0,0.0,26602,-2262438,SHIKULUSUBLOCATION,KE,ADMD,9.0,34.63,0.2
0.0,0.0,26603,-2262439,SHIKUNGA,KE,SCH,9.0,34.53,0.18
0.0,0.0,26604,-2262440,SHIKUNGA,KE,SCH,9.0,34.65,0.2
0.0,0.0,26605,-2262441,SHIKUNGASUBLOCATION,KE,ADMD,9.0,34.52,0.18
0.0,0.0,26606,-2262442,SHIKUSA,KE,PPL,9.0,34.82,0.32
0.0,0.0,26607,-2262443,SHIKUTSE,KE,MKT,9.0,34.78,0.42
0.0,0.0,26608,-2262444,SHILISHILI,KE,AREA,8.0,37.6,-2.57
0.0,0.0,26609,-2262445,SHIMANYIRO,KE,CTRF,9.0,34.68,0.25
0.0,0.0,26610,-2262446,SHIMANZALI,KE,AREA,2.0,40.08,-2.18
0.0,0.0,26611,-2262447,SHAMANZI,KE,PPLX,2.0,39.63,-4.05
0.0,0.0,26612,-2262447,SHAMANZI,KE,PPLX,2.0,39.63,-4.05
0.0,0.0,26613,-2262448,SHIMBAFORESTRESERVE,KE,FRST,2.0,39.42,-4.25
0.0,0.0,26614,-2262449,CHALEPLATEAU,KE,HLLS,2.0,39.42,-4.22
0.0,0.0,26615,-2262449,CHALEPLATEAU,KE,HLLS,2.0,39.42,-4.22
0.0,0.0,26616,-2262450,SHIMBALOCATION,KE,ADMD,2.0,39.42,-4.03
0.0,0.0,26617,-2262451,SHIMBANORTHLOCATION,KE,ADMD,2.0,39.05,-4.02
0.0,0.0,26618,-2262452,SHIMBASOUTHLOCATION,KE,ADMD,2.0,39.25,-4.25
0.0,0.0,26619,-2262453,SHIMBIRE,KE,AREA,6.0,39.55,-0.05
0.0,0.0,26620,-2262453,SHIMBIRE,KE,AREA,6.0,39.55,-0.05
0.0,0.0,26621,-2262454,SHIMBIRI,KE,AREA,6.0,39.95,-0.92
0.0,0.0,26622,-2262454,SHIMBIRI,KE,AREA,6.0,39.95,-0.92
